operator	time	order_ref	user_name	amount
keelintan20	2019-07-30 07:48:46	hiifx_201907300748463136	nick001	100000.0000	
keelintan20	2019-07-30 08:50:35	hiifx_201907300850348311	nick001	100000.0000	
keelintan20	2019-07-30 09:11:26	hiifx_201907300911265279	yaxin888	100000.0000	
keelintan20	2019-07-30 11:21:31	hiifx_201907301121302585	nick001	100000.0000	
keelintan20	2019-07-31 03:23:14	hiifx_201907310323141601	nick001	100000.0000	
keelintan20	2019-07-31 07:52:10	hiifx_201907310752102585	nick001	100000.0000	
keelintan20	2019-07-31 08:00:37	hiifx_201907310800378523	nick001	100000.0000	
keelintan20	2019-07-31 08:54:11	hiifx_201907310854116714	hsl2018	100000.0000	
keelintan20	2019-07-31 09:11:00	hiifx_201907310911004469	nick001	100000.0000	
keelintan20	2019-07-31 10:32:06	hiifx_201907311032059566	wm0115	200000.0000	
keelintan20	2019-07-31 13:10:19	hiifx_201907311310187425	nick001	100000.0000	
keelintan20	2019-07-31 13:53:10	hiifx_201907311353103421	HJT1979abc	86300.0000	
keelintan20	2019-08-01 03:07:47	hiifx_201908010307464793	nj123456	49640.0000	
keelintan20	2019-08-01 03:10:50	hiifx_201908010310501922	wangjiao	25000.0000	
keelintan20	2019-08-01 05:06:50	hiifx_201908010506491133	lsq666	44000.0000	
keelintan20	2019-08-01 05:42:42	hiifx_201908010542411017	nick001	200000.0000	
keelintan20	2019-08-01 06:49:18	hiifx_201908010649182435	nick001	200000.0000	
keelintan20	2019-08-01 07:23:56	hiifx_201908010723557988	hsl2018	300000.0000	
keelintan20	2019-08-01 10:25:05	hiifx_201908011025045466	ayn1979	12000.0000	
keelintan20	2019-08-01 10:26:09	hiifx_201908011026091931	zx1234	4500.0000	
keelintan20	2019-08-01 10:27:08	hiifx_201908011027076077	mahpirat	6000.0000	
keelintan20	2019-08-01 10:36:31	hiifx_201908011036317493	mm1688	62141.4000	
keelintan20	2019-08-01 10:55:53	hiifx_201908011055522144	yuan1125	30000.0000	
keelintan20	2019-08-01 11:49:12	hiifx_201908011149116706	ql910215	30000.0000	
keelintan20	2019-08-01 11:52:12	hiifx_201908011152118547	nick001	436130.4600	
TTL781007	2019-08-02 03:35:47	hiifx_201908020335471232	0921789338	12000.0000	
TTL781007	2019-08-02 03:43:25	hiifx_201908020343257199	YANGHSINCHUN	114927.7700	
TTL781007	2019-08-02 03:44:45	hiifx_201908020344459062	fongmei	192968.0000	
TTL781007	2019-08-02 03:55:53	hiifx_201908020355524349	0901060786	29968.0000	
TTL781007	2019-08-02 03:56:28	hiifx_201908020356287243	hodidi	30000.0000	
TTL781007	2019-08-02 03:57:03	hiifx_201908020357035727	emilyho	30000.0000	
TTL781007	2019-08-02 03:57:40	hiifx_201908020357401176	emilyho	30000.0000	
TTL781007	2019-08-02 03:58:20	hiifx_201908020358205768	baba0099e9	30000.0000	
TTL781007	2019-08-02 04:04:08	hiifx_201908020404084841	Bryant	10000.0000	
keelintan20	2019-08-02 06:27:12	hiifx_201908020627129952	nick001	200000.0000	
keelintan20	2019-08-02 07:21:17	hiifx_201908020721169950	hsl2018	300000.0000	
keelintan20	2019-08-02 07:23:17	hiifx_201908020723167260	nick001	300000.0000	
keelintan20	2019-08-02 13:08:05	hiifx_201908021308042185	0668linxi88	51500.0000	
keelintan20	2019-08-02 13:08:41	hiifx_201908021308412716	nick001	200000.0000	
TTL781007	2019-08-02 14:38:20	hiifx_201908021438195427	a0920514398	1468.0000	
TTL781007	2019-08-02 14:39:04	hiifx_201908021439047799	0912686902	45000.0000	
TTL781007	2019-08-02 14:42:55	hiifx_201908021442542055	jenas0313a	20000.0000	
keelintan20	2019-08-03 05:48:41	hiifx_201908030548415474	happy	200000.0000	
keelintan20	2019-08-03 07:05:33	hiifx_201908030705326546	hsl2018	300000.0000	
keelintan20	2019-08-03 07:32:40	hiifx_201908030732397387	mm1688	50000.0000	
keelintan20	2019-08-03 08:38:00	hiifx_201908030837599033	nick001	200000.0000	
keelintan20	2019-08-03 09:10:02	hiifx_201908030910023782	baishuangsuo	41500.0000	
keelintan20	2019-08-03 10:25:24	hiifx_201908031025244270	cxn00001	33000.0000	
keelintan20	2019-08-03 10:26:45	hiifx_201908031026444887	jw888	30000.0000	
keelintan20	2019-08-03 11:13:54	hiifx_201908031113531942	nick001	200000.0000	
keelintan20	2019-08-03 14:03:21	hiifx_201908031403211453	yaxin888	166200.0000	
keelintan20	2019-08-03 14:14:54	hiifx_201908031414537015	happy	200000.0000	
keelintan20	2019-08-04 03:20:16	hiifx_201908040320157662	nick001	200000.0000	
keelintan20	2019-08-04 05:10:41	hiifx_201908040510415559	wm0115	200000.0000	
keelintan20	2019-08-04 05:14:17	hiifx_201908040514171225	happy	140000.0000	
keelintan20	2019-08-04 05:46:59	hiifx_201908040546598596	nick001	200000.0000	
keelintan20	2019-08-04 06:30:21	hiifx_201908040630209099	zsf1967	141000.0000	
keelintan20	2019-08-04 07:09:47	hiifx_201908040709467465	hsl2018	750000.0000	
keelintan20	2019-08-04 09:36:40	hiifx_201908040936392288	nick001	200000.0000	
keelintan20	2019-08-04 11:58:45	hiifx_201908041158455259	nick001	100000.0000	
keelintan20	2019-08-04 12:47:22	hiifx_201908041247222082	happy	100000.0000	
keelintan20	2019-08-04 14:13:13	hiifx_201908041413124557	jingjing	50000.0000	
keelintan20	2019-08-04 15:29:30	hiifx_201908041529308744	mm1688	50000.0000	
keelintan20	2019-08-05 03:10:57	hiifx_201908050310576831	wm0115	200000.0000	
TTL781007	2019-08-05 04:04:27	hiifx_201908050404264750	ki5257	27000.0000	
keelintan20	2019-08-05 04:22:18	hiifx_201908050422183685	nick001	100000.0000	
keelintan20	2019-08-05 12:37:01	hiifx_201908051237016188	nj123456	200000.0000	
TTL781007	2019-08-05 14:21:46	hiifx_201908051421463912	875834	5568.0000	
TTL781007	2019-08-05 14:22:28	hiifx_201908051422284783	cs001	14967.5000	
TTL781007	2019-08-05 14:22:53	hiifx_201908051422526283	KellyYao	260.0000	
keelintan20	2019-08-06 02:27:05	hiifx_201908060227043092	nj123456	200000.0000	
keelintan20	2019-08-06 04:43:17	hiifx_201908060443168808	nj123456	100000.0000	
TTL781007	2019-08-06 06:55:03	hiifx_201908060655035359	0901060786	101768.0000	
TTL781007	2019-08-06 08:05:01	hiifx_201908060805004962	Alukochen0314	45018.0000	
TTL781007	2019-08-07 02:33:02	hiifx_201908070233029644	LIUKWANGSHENG	38227.6100	
TTL781007	2019-08-07 02:37:06	hiifx_201908070237065932	0931566675	1500.0000	
TTL781007	2019-08-07 02:40:49	hiifx_201908070240494204	0901060786	99985.0000	
TTL781007	2019-08-07 03:36:14	hiifx_201908070336143212	tangying	7312.5000	
TTL781007	2019-08-08 03:35:31	hiifx_201908080335319719	cyz666888	20000.0000	
TTL781007	2019-08-08 12:48:47	hiifx_201908081248469840	0952803407	23500.0000	
TTL781007	2019-08-08 12:49:38	hiifx_201908081249376735	yuli70960	19475.0000	
TTL781007	2019-08-08 12:50:44	hiifx_201908081250439131	0901060786	100000.0000	
keelintan20	2019-08-09 01:30:51	hiifx_201908090130512644	nick001	341710.8500	
TTL781007	2019-08-09 06:36:05	hiifx_201908090636044755	chun9096	100000.0000	
TTL781007	2019-08-09 06:36:21	hiifx_201908090636217731	chun9096	100000.0000	
TTL781007	2019-08-10 02:19:39	hiifx_201908100219383386	tying	7312.5000	
TTL781007	2019-08-10 03:48:33	hiifx_201908100348323000	cs001	17997.5100	
TTL781007	2019-08-10 03:53:13	hiifx_201908100353136097	Linkytsoi1	1500.0000	
keelintan20	2019-08-10 08:47:50	hiifx_201908100847502689	nick001	300000.0000	
keelintan20	2019-08-11 06:40:18	hiifx_201908110640174034	nick001	200000.0000	
keelintan20	2019-08-11 07:55:03	hiifx_201908110755036837	wm0115	200000.0000	
keelintan20	2019-08-11 14:25:58	hiifx_201908111425571751	nick001	100000.0000	
keelintan20	2019-08-12 02:23:21	hiifx_201908120223219706	nick001	300000.0000	
keelintan20	2019-08-12 07:17:07	hiifx_201908120717075866	hsl2018	300000.0000	
keelintan20	2019-08-12 07:49:36	hiifx_201908120749357128	nick001	300000.0000	
keelintan20	2019-08-12 07:56:47	hiifx_201908120756466280	hsl2018	100000.0000	
keelintan20	2019-08-12 09:42:05	hiifx_201908120942054579	nick001	400000.0000	
keelintan20	2019-08-12 09:43:51	hiifx_201908120943517625	nick001	100000.0000	
TTL781007	2019-08-12 15:04:27	hiifx_201908121504271245	lulijuan	44700.0000	
TTL781007	2019-08-12 15:06:17	hiifx_201908121506173052	WalterPeng	1500.0000	
keelintan20	2019-08-12 15:31:13	hiifx_201908121531124606	nick001	100000.0000	
TTL781007	2019-08-13 02:25:03	hiifx_201908130225027225	zcy0707	3330.0000	
keelintan20	2019-08-13 07:05:43	hiifx_201908130705421322	nick001	200000.0000	
TTL781007	2019-08-14 02:13:52	hiifx_201908140213517446	albertyp	14985.0000	
TTL781007	2019-08-14 02:15:42	hiifx_201908140215415696	jiun007	12747.2600	
TTL781007	2019-08-15 02:47:37	hiifx_201908150247379556	0921789338	3000.0000	
TTL781007	2019-08-15 02:53:52	hiifx_201908150253515541	bowiehsu	4470.0000	
TTL781007	2019-08-15 02:55:10	hiifx_201908150255104571	Garrypeng1224	100000.0000	
TTL781007	2019-08-16 02:09:47	hiifx_201908160209464397	0921789338	3000.0000	
TTL781007	2019-08-16 02:11:15	hiifx_201908160211156679	Linkytsoi1	1500.0000	
TTL781007	2019-08-16 02:12:01	hiifx_201908160212017083	hwourong	1500.0000	
TTL781007	2019-08-16 02:12:59	hiifx_201908160212591110	echobai	6993.6200	
keelintan20	2019-08-17 07:01:15	hiifx_201908170701145893	hsl2018	200000.0000	
keelintan20	2019-08-17 08:29:18	hiifx_201908170829181442	nick001	100000.0000	
keelintan20	2019-08-18 05:19:40	hiifx_201908180519409232	nick001	531567.1800	
TTL781007	2019-08-18 07:47:15	hiifx_201908180747152717	chenjiming	3750.0000	
keelintan20	2019-08-19 03:25:34	hiifx_201908190325333680	nick001	200000.0000	
keelintan20	2019-08-19 12:12:53	hiifx_201908191212524899	nick001	300000.0000	
TTL781007	2019-08-20 03:29:27	hiifx_201908200329272383	jacklyn001	80000.0000	
TTL781007	2019-08-20 03:29:48	hiifx_201908200329484978	chu001	3000.0000	
keelintan20	2019-08-20 09:13:51	hiifx_201908200913519667	nick001	300000.0000	
keelintan20	2019-08-20 10:36:08	hiifx_201908201036086100	zhuang	799493.2900	
TTL781007	2019-08-21 02:45:36	hiifx_201908210245361107	0958565606	21000.0000	
TTL781007	2019-08-21 02:50:00	hiifx_201908210249593032	mxr1314	1457.7400	
TTL781007	2019-08-21 02:51:53	hiifx_201908210251536433	aa19820812	6000.0000	
keelintan20	2019-08-21 03:04:14	hiifx_201908210304149063	nick001	200000.0000	
keelintan20	2019-08-21 06:15:07	hiifx_201908210615073386	nick001	200000.0000	
keelintan20	2019-08-21 10:31:48	hiifx_201908211031471226	nick001	200000.0000	
TTL781007	2019-08-21 12:55:26	hiifx_201908211255267688	0928050689	29982.0000	
TTL781007	2019-08-21 12:56:08	hiifx_201908211256087449	Garrypeng1224	100000.0000	
TTL781007	2019-08-21 12:56:43	hiifx_201908211256434710	andychu	9650.0000	
keelintan20	2019-08-22 03:33:50	hiifx_201908220333499106	wpwp168	110000.0000	
keelintan20	2019-08-22 03:38:31	hiifx_201908220338305654	nick001	200000.0000	
keelintan20	2019-08-22 05:31:09	hiifx_201908220531082682	yuan1125	90000.0000	
keelintan20	2019-08-22 05:34:23	hiifx_201908220534225823	nick001	200000.0000	
TTL781007	2019-08-22 15:14:36	hiifx_201908221514361940	TUMIAOYIN	31500.0000	
TTL781007	2019-08-22 15:15:33	hiifx_201908221515323247	li19630405	16159.2500	
TTL781007	2019-08-22 15:18:14	hiifx_201908221518131965	HWANGMEIJING	40583.0000	
TTL781007	2019-08-22 15:19:26	hiifx_201908221519267300	Alukochen0314	55500.0000	
keelintan20	2019-08-23 04:02:52	hiifx_201908230402529106	nick001	200000.0000	
keelintan20	2019-08-23 07:43:33	hiifx_201908230743336682	yuan1125	100000.0000	
keelintan20	2019-08-23 09:23:12	hiifx_201908230923123818	yuan1125	100000.0000	
hanseshhl	2019-08-23 09:38:54	hiifx_201908230938532401	qcs168	2583.0000	
hanseshhl	2019-08-23 10:15:21	hiifx_201908231015213025	qcs168	1500.0000	
hanseshhl	2019-08-23 10:16:55	hiifx_201908231016541688	wangyiqing	34192.0000	
hanseshhl	2019-08-23 11:16:07	hiifx_201908231116067808	shuminghua	12000.0000	
hanseshhl	2019-08-23 11:23:17	hiifx_201908231123167756	mina123	6000.0000	
TTL781007	2019-08-23 12:15:45	hiifx_201908231215454723	zxf1927	8905.0000	
TTL781007	2019-08-23 15:37:33	hiifx_201908231537327492	wangyueping	104.3600	
TTL781007	2019-08-23 15:38:06	hiifx_201908231538057156	zh188	60.8300	
TTL781007	2019-08-23 15:38:39	hiifx_201908231538386615	Sxh851029	77.7700	
TTL781007	2019-08-23 15:39:11	hiifx_201908231539106379	Ym891126	113.2100	
TTL781007	2019-08-23 15:39:47	hiifx_201908231539464187	xuyezhi	58.3000	
TTL781007	2019-08-23 15:40:39	hiifx_201908231540383294	Gdy1970	77.6500	
TTL781007	2019-08-23 15:41:20	hiifx_201908231541197722	Kaxi666666	113.2100	
TTL781007	2019-08-23 15:41:57	hiifx_201908231541569716	HWANGMEIJING	29.9900	
TTL781007	2019-08-23 15:42:21	hiifx_201908231542206214	lzw1975	29.9900	
TTL781007	2019-08-23 15:42:39	hiifx_201908231542394623	shimiao	35.5300	
TTL781007	2019-08-23 15:43:00	hiifx_201908231542591126	MandyCheng	29.9900	
TTL781007	2019-08-23 15:43:21	hiifx_201908231543212935	0975030973	40.8600	
TTL781007	2019-08-23 15:43:39	hiifx_201908231543381347	zhurunsheng888	61.3400	
hanseshhl	2019-08-24 03:37:50	hiifx_201908240337494749	li8524146	14722.0000	
hanseshhl	2019-08-24 03:39:05	hiifx_201908240339059939	li8524146	15278.0000	
hanseshhl	2019-08-24 03:57:05	hiifx_201908240357047001	eatingzp	150000.0000	
keelintan20	2019-08-24 05:18:24	hiifx_201908240518235776	hsl2018	200000.0000	
hanseshhl	2019-08-24 06:27:53	hiifx_201908240627521916	zhongli1971	19700.0000	
hanseshhl	2019-08-24 06:30:08	hiifx_201908240630088530	weijingbo	15000.0000	
hanseshhl	2019-08-24 06:48:49	hiifx_201908240648489944	dyh123456789	15000.0000	
hanseshhl	2019-08-24 07:23:41	hiifx_201908240723402539	liuy1	27777.7700	
hanseshhl	2019-08-24 07:29:47	hiifx_201908240729463729	mm1688	92300.0000	
hanseshhl	2019-08-24 07:59:03	hiifx_201908240759028015	guolanlan	1500.0000	
hanseshhl	2019-08-24 08:39:33	hiifx_201908240839337475	hx8889999	30000.0000	
hanseshhl	2019-08-24 08:40:55	hiifx_201908240840558133	dyh123456789	157500.0000	
hanseshhl	2019-08-24 10:08:33	hiifx_201908241008338148	wqf1882	6900.0000	
hanseshhl	2019-08-24 10:09:53	hiifx_201908241009521611	baishuangsuo	18000.0000	
hanseshhl	2019-08-24 10:28:47	hiifx_201908241028463026	qcs168	13889.0000	
hanseshhl	2019-08-24 12:06:32	hiifx_201908241206321354	Ccm1969	13889.0000	
hanseshhl	2019-08-24 13:25:22	hiifx_201908241325214945	wff19761029	10000.0000	
hanseshhl	2019-08-24 14:04:46	hiifx_201908241404453521	wyysuqi737720	27777.7800	
hanseshhl	2019-08-24 14:19:16	hiifx_201908241419158174	ql910215	18000.0000	
hanseshhl	2019-08-24 15:06:23	hiifx_201908241506231111	wangyinqin	30000.0000	
keelintan20	2019-08-24 15:31:56	hiifx_201908241531556468	nick001	100000.0000	
hanseshhl	2019-08-25 04:49:48	hiifx_201908250449478089	wff19761029	15000.0000	
hanseshhl	2019-08-25 04:51:34	hiifx_201908250451349615	lxr19841120	10416.6600	
keelintan20	2019-08-25 04:54:31	hiifx_201908250454303706	hsl2018	300000.0000	
hanseshhl	2019-08-25 04:58:20	hiifx_201908250458199303	eondas	555556.0000	
hanseshhl	2019-08-25 05:27:32	hiifx_201908250527314184	hdbc8801	23350.0000	
hanseshhl	2019-08-25 05:53:41	hiifx_201908250553408540	zhuzh	27777.7800	
hanseshhl	2019-08-25 07:07:02	hiifx_201908250707014367	sh10000	13889.0000	
hanseshhl	2019-08-25 07:08:08	hiifx_201908250708076751	wff19761029	10000.0000	
hanseshhl	2019-08-25 07:14:56	hiifx_201908250714554233	jingjing	41306.0000	
hanseshhl	2019-08-25 07:15:38	hiifx_201908250715389682	mm1688	57231.0000	
keelintan20	2019-08-25 07:29:06	hiifx_201908250729067812	wm0115	200000.0000	
hanseshhl	2019-08-25 08:03:51	hiifx_201908250803515206	sh10000	6944.4400	
hanseshhl	2019-08-25 08:05:37	hiifx_201908250805374271	zlx1983	6000.0000	
keelintan20	2019-08-25 08:07:54	hiifx_201908250807534112	nick001	410226.2800	
hanseshhl	2019-08-25 08:17:58	hiifx_201908250817571232	naiquan88	6900.0000	
hanseshhl	2019-08-25 08:28:35	hiifx_201908250828349588	zh504208	2500.0000	
hanseshhl	2019-08-25 08:32:06	hiifx_201908250832059497	qcs168	3000.0000	
hanseshhl	2019-08-25 09:12:17	hiifx_201908250912164175	zhongli1971	35000.0000	
hanseshhl	2019-08-25 09:16:57	hiifx_201908250916571721	dyh123456789	10000.0000	
hanseshhl	2019-08-25 09:28:33	hiifx_201908250928321396	lhl1980abc	4000.0000	
hanseshhl	2019-08-25 09:59:19	hiifx_201908250959191071	gdb1969	51400.0000	
hanseshhl	2019-08-25 10:54:50	hiifx_201908251054503195	gaojian	13500.0000	
hanseshhl	2019-08-25 12:52:58	hiifx_201908251252584789	weijingbo	47222.2200	
hanseshhl	2019-08-25 13:32:20	hiifx_201908251332202627	lxjdhx	12000.0000	
hanseshhl	2019-08-25 13:34:03	hiifx_201908251334023657	li8524146	10000.0000	
hanseshhl	2019-08-25 13:35:45	hiifx_201908251335455840	qcs168	25860.0000	
hanseshhl	2019-08-25 13:37:43	hiifx_201908251337428885	wff19761029	30000.0000	
hanseshhl	2019-08-25 13:46:10	hiifx_201908251346109359	zhuangjingxia	46300.0000	
hanseshhl	2019-08-25 14:41:06	hiifx_201908251441068122	hanhong	50000.0000	
hanseshhl	2019-08-25 14:48:52	hiifx_201908251448528036	wenqing	97221.0000	
hanseshhl	2019-08-25 15:28:12	hiifx_201908251528114417	PQS1057	3000.0000	
hanseshhl	2019-08-26 02:53:12	hiifx_201908260253124672	gaojian	6060.0000	
hanseshhl	2019-08-26 03:13:23	hiifx_201908260313232108	yuzhizhen	103500.0000	
hanseshhl	2019-08-26 04:00:20	hiifx_201908260400209651	panweijun	40000.0000	
hanseshhl	2019-08-26 04:01:36	hiifx_201908260401369948	Sally76	45000.0000	
keelintan20	2019-08-26 04:01:40	hiifx_201908260401396348	wm0115	200000.0000	
hanseshhl	2019-08-26 05:12:00	hiifx_201908260511598269	sycma1	15000.0000	
TTL781007	2019-08-26 06:49:46	hiifx_201908260649462598	monev888	1480.0000	
TTL781007	2019-08-26 07:17:13	hiifx_201908260717123295	B0933539806	60000.0000	
TTL781007	2019-08-26 07:18:30	hiifx_201908260718294453	LIUKWANGSHENG	15893.0200	
TTL781007	2019-08-26 07:19:03	hiifx_201908260719031593	0911140913	12010.0000	
TTL781007	2019-08-26 07:19:55	hiifx_201908260719541874	0968885531	6000.0000	
hanseshhl	2019-08-26 07:58:10	hiifx_201908260758097279	Yqy480708	3000.0000	
hanseshhl	2019-08-26 07:58:25	hiifx_201908260758249113	dmc1688	10000.0000	
hanseshhl	2019-08-26 08:49:32	hiifx_201908260849327691	hwourong	8200.0000	
TTL781007	2019-08-26 12:31:50	hiifx_201908261231491461	0668linxi88	112028.0000	
TTL781007	2019-08-26 13:10:06	hiifx_201908261310056272	0668linxi88	13888.0000	
TTL781007	2019-08-27 02:11:40	hiifx_201908270211401976	liu1959001	70000.0000	
TTL781007	2019-08-27 02:12:00	hiifx_201908270211594908	liu1959001	80000.0000	
TTL781007	2019-08-27 02:31:44	hiifx_201908270231447007	mason	15000.0000	
TTL781007	2019-08-27 09:57:57	hiifx_201908270957569980	yuan1125	100000.0000	
keelintan20	2019-08-27 14:53:36	hiifx_201908271453367044	yaxin888	151000.0000	
TTL781007	2019-08-28 02:02:37	hiifx_201908280202364210	F225580	12758.9900	
TTL781007	2019-08-28 02:03:26	hiifx_201908280203252913	nature168	19800.0000	
TTL781007	2019-08-28 02:03:53	hiifx_201908280203536415	ly56789	41968.0000	
TTL781007	2019-08-28 02:04:37	hiifx_201908280204363618	Sfy011	15050.0000	
TTL781007	2019-08-29 02:41:22	hiifx_201908290241214145	yaoxun	3000.0000	
TTL781007	2019-08-29 08:43:21	hiifx_201908290843201206	ljq771109	78.9800	
TTL781007	2019-08-29 08:43:50	hiifx_201908290843491727	djf138	38.3600	
TTL781007	2019-08-29 08:44:12	hiifx_201908290844126267	ymy188	77.3500	
TTL781007	2019-08-29 08:44:33	hiifx_201908290844323202	djj1319	52.1700	
TTL781007	2019-08-29 08:44:55	hiifx_201908290844555661	0915562688	38.9000	
TTL781007	2019-08-29 11:19:32	hiifx_201908291119313603	0919710846	14968.0000	
TTL781007	2019-08-29 11:20:25	hiifx_201908291120254397	0921369942	14968.0000	
TTL781007	2019-08-30 03:43:05	hiifx_201908300343043878	Wu740826	30975.0000	
TTL781007	2019-08-30 03:43:47	hiifx_201908300343479113	chung45	14988.0000	
TTL781007	2019-08-30 03:45:22	hiifx_201908300345213248	lry666	20000.0000	
hanseshhl	2019-08-30 03:54:10	hiifx_201908300354096620	li8524146	19863.0000	
hanseshhl	2019-08-30 04:45:43	hiifx_201908300445424686	myx1198	69000.0000	
keelintan20	2019-08-30 04:54:51	hiifx_201908300454508694	nick001	463015.0300	
hanseshhl	2019-08-30 06:58:23	hiifx_201908300658226742	elainesue	7500.0000	
hanseshhl	2019-08-30 07:27:43	hiifx_201908300727431431	li8524146	10000.0000	
hanseshhl	2019-08-30 08:42:12	hiifx_201908300842115496	zhuangjingxia	40000.0000	
hanseshhl	2019-08-30 09:22:57	hiifx_201908300922563704	yuzhizhen	15000.0000	
hanseshhl	2019-08-30 11:01:54	hiifx_201908301101538830	yuzhizhen	14100.0000	
hanseshhl	2019-08-30 13:01:56	hiifx_201908301301555408	good2018	87000.0000	
hanseshhl	2019-08-30 13:16:42	hiifx_201908301316412492	ql910215	41000.0000	
hanseshhl	2019-08-30 13:25:43	hiifx_201908301325428261	jingjing	36830.0000	
hanseshhl	2019-08-30 13:54:54	hiifx_201908301354546284	zhaoxd	20000.0000	
hanseshhl	2019-08-31 04:38:50	hiifx_201908310438504295	hjx6688	14173.0000	
hanseshhl	2019-08-31 04:40:00	hiifx_201908310439595915	li8524146	12000.0000	
hanseshhl	2019-08-31 04:59:07	hiifx_201908310459062466	15359317891	14700.0000	
hanseshhl	2019-08-31 05:01:00	hiifx_201908310500592162	wusihan	12329.0000	
hanseshhl	2019-08-31 05:37:57	hiifx_201908310537572504	Yqy480708	9000.0000	
hanseshhl	2019-08-31 05:39:04	hiifx_201908310539031593	lmx1688	30000.0000	
hanseshhl	2019-08-31 06:17:07	hiifx_201908310617069567	Yy911016	9000.0000	
hanseshhl	2019-08-31 06:56:08	hiifx_201908310656082191	li8524146	15000.0000	
hanseshhl	2019-08-31 07:05:48	hiifx_201908310705476523	wm188	4050.0000	
hanseshhl	2019-08-31 07:22:31	hiifx_201908310722304424	chenaimin	10000.0000	
hanseshhl	2019-08-31 07:24:29	hiifx_201908310724295638	Sally76	26000.0000	
TTL781007	2019-08-31 07:34:41	hiifx_201908310734401018	ly56789	7968.0000	
